dates,weekday,age,BMI,sex,favorite_food,allergies,ethnicity,haircolor,eye_color,BFI_O,BFI_C,BFI_E,BFI_A,BFI_N,scratch,itch,coinflip,blood_type,first_name,identifier,normal,werewolf,wererabbit
1985-11-30,Sat,30,21.93106320357692,female,Sushi,NA,white,red,blue,5.622272730926805,1.6747618195673535,3.1077952027198017,4.50994719043362,4.126603951468955,6,3,heads,A+,Marabeth,722,0.55,0.17000000000000004,0.2799999999999999
1971-03-20,Sat,45,26.4036856311973,male,Lamb,NA,hispanic,brown,light brown,2.176609626710956,2.2935664897194075,3.422951127791244,5.362604213952791,3.460233922441321,5,1,heads,O+,Mando,347,0.47,0.30000000000000004,0.22999999999999998
1980-07-15,Tues,36,24.28720359358516,male,Cashwew nuts,NA,white,brown,blue,4.439046563678175,4.373209910989383,2.7454383661901187,3.5142901883176916,3.0972553001095884,3,3,heads,A+,Aniceto,667,0.7899999999999999,0.1200000000000001,0.08999999999999997
1971-06-19,Sat,45,27.11557456711714,female,Pancakes,NA,white,brown,blue,4.126169046439082,3.53638150414532,3.9688648033500016,3.992223079917235,3.002696927465539,1,3,tails,A+,Franca,679,0.010000000000000092,0.49,0.4999999999999999
1989-08-04,Fri,26,17.883823401462287,female,Lamb,NA,white,blond,blue,3.2238180664513516,3.880801790836794,2.646730539803811,4.591505446198328,5.078854104000381,3,1,heads,O+,Carlette,836,0.56,0.22000000000000008,0.21999999999999986
1985-07-28,Sun,31,20.30307929244623,male,Salmon,NA,white,brown,brown,3.594878059684527,4.407794828634016,3.4039405505966727,3.091587737711151,3.8856314855978766,3,6,tails,O+,Laymond,306,0.17,0.45999999999999996,0.37
1976-06-24,Thurs,40,22.545563975647013,male,Ice Cream,NA,white,light brown,brown,4.587220885029816,4.382219692109407,3.3288047767160354,4.342911300895964,3.7924660499954075,3,7,tails,O+,Saverio,362,0.07000000000000003,0.84,0.09
1967-02-14,Tues,49,17.0324666656519,male,Grapes,NA,white,red,blue,2.582983796331267,3.672789585624783,2.253077235942627,3.5501997080357155,3.9248790021265405,4,7,tails,A+,Sonnie,101,0.38,0.48,0.14
1997-06-29,Sun,19,12.400904061477009,female,Apples,NA,white,brown,blue,4.117148769147059,2.4630162469088672,2.7570568932610144,4.762475844632196,2.551097450850176,5,7,heads,A+,Lachrista,332,0.79,0.12999999999999998,0.07999999999999996
1974-08-11,Sun,41,27.66584708918421,female,Asparagus,NA,white,brown,blue,2.867583086065607,4.316098975204779,3.697013681618643,3.803435874470521,2.5084047616747758,7,6,heads,O+,Junell,502,0.35,0.47,0.18000000000000005
1975-06-20,Fri,41,37.283306881586924,male,Sweetcorn,NA,white,black,blue,4.618974620385745,3.480884154291148,2.6461438244248647,3.49263987935204,2.2270291805864053,3,3,tails,A+,Arlon,336,0.12999999999999998,0.32,0.5499999999999999
1981-05-18,Mon,35,40.87607046715063,female,Mango,NA,white,brown,brown,3.4583120832080443,3.747167720679783,2.1205652964257924,3.307892266075809,3.571595133339569,6,4,tails,A+,Kris,33,0.51,0.33999999999999997,0.15000000000000002
1996-09-13,Fri,19,15.452032726873771,male,Soup,NA,black,black,brown,4.261255824208072,3.8729568452483036,5.516220425166816,4.50063165257888,2.6651507335647655,3,2,tails,B+,Lucus,70,0.17,0.82,0.010000000000000037
1975-01-26,Sun,41,15.262616204271076,male,Cheddar cheese,NA,hispanic,brown,brown,4.555101679780912,2.7109058129574386,2.0234249792787953,3.8048957519229023,2.2805919557042236,6,3,heads,O+,Dakoda,813,0.48000000000000004,0.17000000000000004,0.3499999999999999
1981-03-18,Wed,35,29.576798134901257,female,Blueberries,NA,white,black,green,3.655959503477506,4.236417594179027,4.081469925330275,3.6868104569899467,3.4684932542022358,3,7,tails,O+,Shari,171,0.33,0.55,0.11999999999999994
1970-12-24,Thurs,45,27.893022597905905,female,Waffles,NA,white,light brown,blue,3.306627612995039,3.2448165065256775,3.3517914903968293,3.9962151383160514,2.978870188038482,4,4,heads,O+,Synda,481,0.6900000000000001,0.24,0.06999999999999995
1966-06-24,Fri,50,27.994509425750284,female,Meatballs,eggs,white,brown,brown,3.0202480810728227,5.658253830378553,3.1493412478532554,4.030498656345018,4.962678781331187,1,7,heads,A+,Fredericka,971,0.45999999999999996,0.41,0.13000000000000012
1991-09-03,Tues,24,22.50511972242567,female,Candy,NA,white,black,blue,3.7544892636726046,3.427934109131729,1.9391567705418122,3.201598260827094,3.0700621498992153,4,4,heads,O+,Giuseppina,989,0.6136039628698774,0.18000000000000005,0.20639603713012256
1968-06-18,Tues,48,10.538332457419939,female,Waffles,NA,white,blond,blue,4.219430300290883,4.585344490592068,2.726803812524417,3.855745704560798,3.9901539021725796,2,2,heads,A+,Zenia,893,0.601220373494006,0.30000000000000004,0.09877962650599392
1976-03-27,Sat,40,20.737408949731,male,Steak,NA,white,red,brown,4.13804494759755,3.6886879622770863,2.6416987838740504,3.9309204896451733,4.515318134336697,7,3,heads,O-,Gualberto,782,0.5800000000000001,0.26,0.15999999999999992
1994-09-16,Fri,21,25.542058329148805,female,Turkey,NA,white,blond,grey,3.5267955062919345,3.8687144792971635,3.0540558456441653,3.99376034427267,3.808050487526864,7,2,heads,O+,Willow,227,0.77,0.21000000000000008,0.019999999999999907
1981-11-16,Mon,34,22.2497618871093,female,Candy,NA,black,black,brown,3.99495829556346,3.1859978695761617,4.136520010180249,2.75529867762763,4.104344932222535,7,6,heads,A+,Timara,162,0.01,0.5700000000000001,0.41999999999999993
1996-03-21,Thurs,20,27.42905071860575,female,Halibut,NA,white,blond,brown,3.8733694795506532,4.857141779107823,2.7099428206326084,3.534576093462303,4.241416465110765,6,4,tails,O+,Rosaisela,386,0.4,0.32999999999999996,0.27
1993-06-22,Tues,23,35.67005429291588,male,Pizza,NA,hispanic,brown,brown,4.381528216385674,2.0464485874894662,3.5628033530753047,4.079231578366711,3.601556755859723,6,2,heads,A-,Quint,309,0.39,0.53,0.07999999999999996
1991-06-10,Mon,25,21.505791106219995,male,Corned Beef,NA,white,brown,brown,3.645758948647414,3.848086734619694,3.378547783643412,3.6754701295058263,3.7608997317802277,2,3,heads,O+,Lemuel,125,0.6900000000000001,0.15000000000000002,0.15999999999999992
1976-11-22,Mon,39,33.368860079202086,male,Corned Beef,NA,white,light brown,hazel,4.058543120813843,2.2507359801111786,3.7679831468332323,3.4785684958005207,3.760211697444744,5,6,tails,A+,Christophe,887,0.4,0.47,0.13
1971-06-14,Mon,45,29.7965889018815,female,Pasta,NA,hispanic,brown,brown,4.976090348105659,4.438995348911439,3.3637628976575353,3.440261899355102,3.5067702073957023,5,3,tails,A+,Linsey,136,0.6136039628698774,0.38,0.0063960371301226004
1971-11-06,Sat,44,22.56052459880859,male,Mushrooms,NA,white,brown,brown,3.781206896463347,5.364738038639594,1.4319509295619353,3.326971616407539,2.742491705105362,6,7,tails,O+,Nelson,399,0.41,0.5,0.09000000000000002
1982-12-23,Thurs,33,37.68176831930228,male,Noodles,NA,white,black,blue,4.105210310814964,4.316291306079741,3.1217750724541924,4.128613042609664,2.752707131256309,5,1,heads,O+,Yehudah,163,0.32,0.20000000000000007,0.4799999999999999
1961-10-20,Fri,54,18.905958424548697,male,Mashed potatoes,NA,white,brown,blue,2.9683754477121367,4.881228126465954,3.5768644312936733,4.703281395621043,2.923997010767755,4,5,heads,O+,Werner,678,0.45999999999999996,0.18000000000000005,0.36
1983-02-19,Sat,33,18.813174327111515,female,Bacon,NA,black,black,brown,4.1769469187974835,4.889740322893107,3.5385001431951633,3.905004685497787,4.088795527792525,3,6,heads,A+,Lelani,666,0.41000000000000003,0.44999999999999996,0.14
1967-12-03,Sun,48,20.472048932526967,male,Steak,NA,white,blond,blue,3.74996894515059,4.738096856408998,4.676751446448729,3.9962567734945513,2.523016864395135,1,6,tails,A+,Annette,395,0.060000000000000026,0.55,0.3899999999999999
1962-11-01,Thurs,53,33.432235579389086,female,Corned Beef,NA,hispanic,brown,brown,3.9678780570132783,2.65489924268796,2.13217980759946,3.9995204911029787,3.240877172604724,5,6,tails,A+,Necia,525,0.49,0.3,0.20999999999999996
1962-06-15,Fri,54,32.04501981947814,female,Strawberries,NA,white,brown,hazel,4.958314015050472,3.914259468885043,2.816619983108296,3.585538156198257,2.765895718443587,1,7,heads,O+,Shamaya,226,0.8099999999999999,0.18000000000000005,0.010000000000000009
1973-01-09,Tues,43,21.93560290502856,female,Grapes,NA,white,brown,brown,3.541353035788071,3.6893969693997413,3.5484462466086284,4.711960563775699,2.5698023955143214,7,3,tails,O+,Wanita,216,0.05000000000000002,0.6,0.35
1995-10-15,Sun,20,29.046652672729373,male,Prawns,NA,white,brown,brown,3.648057319602885,3.339970665392789,2.670762866564716,3.9868678632410726,2.753690710598034,1,7,tails,O+,Mehmet,753,0.13999999999999999,0.45999999999999996,0.4
1995-11-18,Sat,20,30.846393967726332,male,Watermelon,NA,white,blond,brown,3.588243911752415,4.379884746359213,3.1478844085218762,4.160613975780006,2.7364470764095725,7,6,tails,A+,Rowland,440,0.36,0.33999999999999997,0.30000000000000004
1966-10-17,Mon,49,29.76653968437225,female,Banana,NA,white,brown,green,4.375232777549361,3.2097621522389423,3.8878020359680927,3.1639673273454827,3.0855045072727787,5,6,tails,B+,Wilma,553,0.48000000000000004,0.32,0.1999999999999999
1963-02-19,Tues,53,34.598696034053276,male,Prawns,NA,hispanic,black,brown,4.011562463581441,3.673179613200147,3.669302985269513,4.326497230379452,3.7570294846412904,6,4,heads,A+,Jude,285,0.5700000000000001,0.16000000000000003,0.2699999999999999
1971-02-14,Sun,45,19.456157830111035,female,Candy,NA,hispanic,brown,brown,3.2659356126856047,3.2310486870467665,1.4904666914583853,3.6723436030965786,3.9582600261861147,5,6,tails,B+,Aubrei,154,0.44,0.52,0.03999999999999998
1998-03-01,Sun,18,38.04470703671643,male,Banana,NA,black,brown,brown,4.40389157911831,3.9621395235086196,3.19894302706976,3.1097668926592466,5.098392881021702,4,6,heads,O+,Narada,604,0.45999999999999996,0.4,0.14
1989-05-10,Wed,27,20.4229370799319,female,Lamb,NA,white,brown,blue,3.485788706912218,3.033529409673096,2.948851919950626,3.6109988323334195,3.092041771760278,4,4,heads,O+,Shunta,499,0.3,0.54,0.15999999999999998
1990-08-13,Mon,25,27.57785736328394,female,Cashwew nuts,NA,hispanic,brown,brown,3.050941574066817,3.279278044298861,4.411236287888905,4.131163525330898,1.0936175880304173,4,6,tails,A+,Pascale,567,0.20000000000000004,0.7899999999999999,0.010000000000000037
1993-05-20,Thurs,23,29.999044088442364,female,Apples,NA,white,brown,hazel,3.424665474802241,4.028134633754975,2.1928909087766026,3.5846591183578242,2.5708952991617813,6,6,heads,O+,Eunice,681,0.48,0.28,0.24
1998-11-01,Sun,17,23.33872762310685,female,Waffles,NA,hispanic,black,hazel,4.440227193548983,2.9555263760521497,3.0207683579568587,3.7897964698272526,3.1965271794968126,1,2,heads,O+,Jennfier,406,0.32,0.30000000000000004,0.37999999999999995
1996-12-30,Mon,19,25.966888600016848,male,Strawberries,NA,white,brown,brown,3.9567886842270927,4.714532137647191,2.6376905787730953,4.644285493151224,2.2717494783180165,6,6,heads,O+,Jumaane,445,0.38,0.14,0.48
1998-06-27,Sat,18,23.578145280197937,female,Sweet potato,NA,white,light brown,hazel,2.6262936510202293,3.628992492173276,3.782453770015911,4.09335917819617,3.0614242640761167,7,4,heads,A+,Ernest,978,0.54,0.1100000000000001,0.34999999999999987
1974-12-11,Wed,41,24.22578906448116,male,Pasta,NA,hispanic,red,brown,4.6993930216255695,3.8476925832240645,3.589868241100137,3.479481056365192,4.084463997073128,5,7,heads,A+,Carmon,369,0.61,0.22000000000000008,0.16999999999999993
1995-09-24,Sun,20,21.19720079661806,female,Rice pudding,NA,hispanic,black,green,3.5124534580394644,3.7146035171160428,2.879032796845384,4.3795547997186866,3.4593673586503915,3,4,tails,O+,Lalita,709,0.56,0.4,0.039999999999999925
1978-09-12,Tues,37,24.916392700820726,male,Peanut Butter,NA,white,light brown,blue,4.271492955163042,3.690665268871354,4.38714073052909,2.7599098167667973,4.904826207581868,4,5,heads,O+,Bill,642,0.7799999999999999,0.10000000000000009,0.12
1968-12-21,Sat,47,19.31685474949717,male,Peanut Butter,NA,black,black,brown,5.740807465686263,3.380318411189744,4.219365455734368,4.774975163387632,2.718410084959736,2,6,heads,A+,Tamika,184,0.38,0.26,0.36
1988-03-09,Wed,28,28.200642708050236,female,Bacon,NA,white,red,blue,4.051878551154233,4.3894126821217965,4.236414686714713,4.2739701756482456,3.7361940399465636,7,5,tails,A+,Rosemary,660,0.10000000000000006,0.6573805231315728,0.24261947686842714
1961-08-24,Thurs,54,17.70715928398825,male,Ice Cream,NA,black,black,brown,3.8430559859315636,3.2076338705862866,3.145564640928265,3.6488739788339033,4.407156032966437,7,5,tails,A+,Renee,785,0.13999999999999999,0.53,0.32999999999999996
1993-09-26,Sun,22,19.584826061856997,male,Waffles,cow's milk,white,light brown,brown,4.824874390946328,2.7766179355693796,3.4089549581293035,4.706693904211048,1.6452206402579903,5,4,tails,O+,Yakov,262,0.32,0.34,0.3399999999999999
1983-09-01,Thurs,32,28.83373764606675,male,Salmon,NA,white,light brown,blue,3.537807298348155,3.3140861109552744,3.45889668879869,3.9353776828811213,2.979232332975801,3,2,heads,A+,Joelle,640,0.8054754000013654,0.12999999999999998,0.06452459999863458
1973-03-26,Mon,43,26.666355979721367,male,Cheddar cheese,NA,white,brown,blue,4.285750788070599,2.95414540411459,2.7440357609716766,3.5427798669504282,2.997931358580342,1,7,heads,A+,Brayn,203,0.45,0.48,0.07
1981-01-03,Sat,35,23.598907485225386,female,Tuna,NA,black,brown,brown,4.381458446586587,4.425184244859045,2.66181744000349,4.083544340089766,2.3179110578901145,1,1,heads,A+,Elspeth,432,0.39,0.13,0.48
1991-10-31,Thurs,24,28.24174707762014,female,Sweet potato,NA,hispanic,black,hazel,4.084204808048795,3.6455894775473348,3.980619184558062,3.1426086796841624,0.7763683388486835,6,2,tails,A+,Roya,96,0.16,0.48,0.36
1986-11-28,Fri,29,25.538003399830504,male,Lamb,NA,white,brown,hazel,3.817628929237425,3.69358241662141,2.8595094710499582,4.3302315329880345,3.047272884933984,6,1,tails,O+,Maverick,303,0.42,0.48000000000000004,0.10000000000000003
1962-05-15,Tues,54,17.467134844761986,female,Oysters,NA,black,brown,black,3.691119196182876,3.3083230753006303,3.6692235628922463,3.988509887200876,1.5127683653232262,4,5,tails,O+,Calvina,691,0.22,0.32,0.45999999999999996
1976-08-20,Fri,39,20.25150464995349,female,Prawns,NA,white,brown,brown,3.224707047376176,3.9932387132792546,2.8927511627173184,2.954327186419733,1.9197998764742163,3,3,heads,A+,Billye,584,0.5,0.18000000000000005,0.31999999999999995
1978-09-17,Sun,37,18.646379822711644,male,Artichokes,NA,white,blond,blue,3.5050886154181673,3.3606939832799396,2.530350565808109,3.8461409899747974,3.4185330347528873,6,6,heads,A+,Shawna,922,0.77,0.16000000000000003,0.06999999999999995
1978-12-19,Tues,37,31.245168194664334,male,Mozzarella-cheese,NA,white,brown,hazel,4.04069197018442,4.418680060121603,2.7898980589121183,3.9309426018078164,1.5808825681449228,2,3,heads,O+,Leron,624,0.7200000000000001,0.22000000000000008,0.05999999999999983
1981-08-05,Wed,34,30.43907116410061,male,Mozzarella-cheese,NA,white,brown,blue,4.062636386921048,4.160357546381373,4.390261803556259,4.103375798914728,3.326465825107859,5,5,tails,B-,Leoncio,44,0.37,0.14,0.49
1984-07-20,Fri,32,26.517406518303464,female,Salmon,NA,black,brown,hazel,3.607690415640266,2.811542848294855,3.4874297951723214,4.479126810790442,2.4446626219459,4,3,heads,A+,Lovey,83,0.6,0.29000000000000004,0.10999999999999999
1983-03-19,Sat,33,32.72549840551329,male,Pineapple,NA,white,brown,hazel,4.59035179259071,3.6130578757294862,3.4341061744513226,2.8417551723682157,2.036370738320702,6,6,heads,O-,Herb,572,0.16,0.18000000000000005,0.6599999999999999
1989-09-05,Tues,26,30.744607737592087,male,Peanut Butter,NA,hispanic,brown,brown,2.7003982253578727,4.039610493205821,5.002509719893998,4.60283020296443,2.901633437342044,3,6,tails,A+,Ora,217,0.31,0.31,0.37999999999999995
1989-08-07,Mon,26,30.24788353031789,female,Beef,NA,white,brown,hazel,3.5750794656512355,3.874991960518755,1.9021318107248768,3.0326950580678664,4.7495678239339485,2,1,heads,O+,Lynmarie,54,0.45999999999999996,0.18000000000000005,0.36
1979-04-17,Tues,37,17.852134324668896,male,Lamb,NA,white,brown,brown,4.09532467425773,3.7376373840241435,2.5465501263247585,3.1542533222787448,2.3859827468504653,7,2,tails,O+,Terry,298,8.326672684688674e-17,0.35,0.6499999999999999
1968-08-30,Fri,47,33.354165663831786,female,Pineapple,NA,white,blond,brown,3.68966013626479,3.3971632280844184,5.370047681308087,3.6215593276796287,3.28403411516752,2,5,heads,O+,Alejandra,752,0.32,0.43,0.25000000000000006
1998-02-25,Wed,18,29.459293398654374,male,Chocolate,NA,white,brown,blue,2.479784869207332,3.9341920133064203,5.7202613801996325,3.329905848307595,4.394912004441753,3,6,heads,A+,Rusty,181,0.38,0.48,0.14
1969-06-06,Fri,47,29.142290915689497,male,Salmon,NA,white,brown,brown,4.106007117179613,3.6089443729022186,4.138167447572373,2.621662850124264,2.836740732790798,5,5,tails,O+,Hilliard,252,0.08000000000000004,0.36,0.5599999999999999
1981-12-19,Sat,34,34.60877270711637,female,Mango,NA,white,brown,blue,4.182116767541401,4.250968348314785,3.6628002304705225,4.296696660381029,3.7254236328671304,6,5,tails,O+,Yeni,109,0.53,0.44999999999999996,0.020000000000000018
1987-09-17,Thurs,28,28.887551268072013,female,Mashed potatoes,NA,white,light brown,hazel,5.08930012256192,2.5762822099939715,3.254056007249046,4.026053898961441,4.486553439185764,1,5,tails,O+,Cristan,781,0.12000000000000008,0.56,0.31999999999999984
1981-01-06,Tues,35,36.22047396361942,female,Mushrooms,NA,hispanic,brown,hazel,3.4190145524520204,2.985944134765932,3.321234009567394,4.416969586813289,3.096321588556878,2,6,heads,O-,Jamea,486,0.47,0.15000000000000002,0.38
1993-02-10,Wed,23,35.47822233051845,male,Eggs,peanuts,white,black,hazel,4.61664665268587,2.52726582862984,3.869857268310128,4.4939736994347985,2.3146391724082624,3,7,tails,AB+,Onassis,929,0.13999999999999999,0.6790889892936391,0.18091101070636087
1984-04-26,Thurs,32,29.68842775313079,female,Apples,NA,white,black,brown,4.479565347245178,3.5563009414114886,2.1387595848418526,3.633684201542322,4.173483112177021,5,5,heads,A-,Sherine,115,0.55,0.25,0.19999999999999996
1978-10-29,Sun,37,36.92340330846205,male,Cheddar cheese,NA,hispanic,black,brown,5.295692042392452,3.162873536812108,3.4955648473076653,4.91206408059279,3.018873647280977,5,3,tails,O+,Euel,371,0.52,0.3,0.17999999999999994
1972-08-07,Mon,43,30.280868023012065,female,Ham,eggs,white,blond,green,5.017838614701089,3.677349727325343,1.8290484409471246,3.7824805521417235,2.037098640040668,3,7,heads,O+,Scott,128,0.54,0.20000000000000007,0.2599999999999999
1960-09-16,Fri,55,36.021765548574606,male,Pizza,NA,hispanic,black,brown,3.239658953663529,3.98258489429785,2.7729907355288854,4.016998131431944,2.450196731663837,5,3,heads,B+,Anders,95,0.47,0.21000000000000008,0.31999999999999995
1972-05-20,Sat,44,27.490094593855925,female,Popcorn,NA,white,black,brown,4.32628476964652,3.6553102361223,2.1011985272849665,3.920082955748559,2.561829668816122,5,7,tails,A+,Lashanna,524,0.08000000000000004,0.47,0.44999999999999996
1975-10-13,Mon,40,24.76087357644027,female,Almonds,NA,black,black,brown,4.174576435553825,4.37043086061173,4.141848455585956,3.6076394660822806,4.668131798224789,2,1,tails,AB+,Netta,430,0.20000000000000004,0.5800000000000001,0.2199999999999999
1990-09-22,Sat,25,21.651374915853825,female,Pineapple,NA,hispanic,brown,brown,3.63613027811563,4.170837723639167,2.4260987341068962,4.295494245003244,2.8918622363159043,4,4,tails,A+,Cheril,322,0.20000000000000004,0.59,0.21
1989-07-24,Mon,27,38.200206993753234,male,Peanut Butter,NA,white,brown,brown,4.966042161334276,3.9368622834368505,3.6274950375040813,4.06669878352748,4.03777590275267,4,3,heads,A+,Tricia,37,0.59,0.20000000000000007,0.20999999999999996
1963-06-26,Wed,53,40.070993767089426,male,Hamburgers,NA,white,brown,brown,3.5946596613038992,2.8502601423635348,2.7502398440295486,4.218911440160572,3.506850989439589,6,3,tails,O+,Alison,636,0.37,0.32,0.30999999999999994
1977-12-03,Sat,38,28.62045166048325,male,Almonds,NA,white,brown,hazel,3.881530889288304,4.3619603344544355,3.5430936607306114,3.195952110794565,3.368905419547119,5,1,heads,A+,Carlon,780,0.41000000000000003,0.41,0.18000000000000005
1994-04-30,Sat,22,23.580711674061646,female,Lamb,NA,hispanic,black,brown,3.2068956415292087,4.601454754074815,2.530781800033508,4.026711986014282,3.239136973245585,2,3,heads,O+,Marbella,937,0.31,0.1200000000000001,0.5699999999999998
1982-11-12,Fri,33,28.909143141839355,female,Blueberries,NA,white,light brown,brown,4.968122600618105,4.2847681355317615,2.239952349661367,4.103907466412795,2.4817052227013887,6,7,heads,A+,Marcelene,60,0.37,0.20000000000000007,0.42999999999999994
1986-03-20,Thurs,30,29.989853302827512,female,Pancakes,NA,white,brown,light brown,4.413125978917599,3.0991437456158133,4.377007072472167,3.3235325382916847,3.109358815109315,5,3,tails,O-,Ivan,215,0.08000000000000004,0.54,0.3799999999999999
1972-07-25,Tues,44,40.46664822140232,female,Pizza,NA,white,blond,brown,4.612162734876622,2.9332569511760878,2.689430485753643,3.631221535288265,4.58554599676101,4,2,heads,O+,Talisa,237,0.54,0.43,0.030000000000000027
1961-02-05,Sun,55,27.744193112378404,male,Strawberries,NA,white,light brown,blue,4.087406555160795,4.578733843670569,2.425758852075124,4.604042228751377,2.1733899062018387,2,7,tails,AB+,Marque,404,0.20000000000000004,0.71,0.09
1962-02-16,Fri,54,14.871268641173142,male,Sweetcorn,NA,white,blond,blue,3.9435264885709795,4.079388313814311,3.046260359824012,3.2996273303911656,4.354002334254649,6,6,tails,A+,Amel,87,0.20000000000000004,0.52,0.2799999999999999
1965-05-21,Fri,51,26.358522395435383,female,Rice pudding,NA,black,brown,brown,3.6414378513869083,4.1427702154884205,3.771839344843543,4.087309359954749,4.0704123598563715,1,5,tails,O-,Anna,148,0.41,0.4,0.19
1962-04-05,Thurs,54,12.742999450784067,female,Pasta,NA,white,black,brown,2.8631958253035386,3.4085025176454904,2.4627774350381815,3.699217248141158,3.8923949145184715,4,5,tails,O+,Sabrian,441,0.33999999999999997,0.39,0.27
1991-05-07,Tues,25,31.47822188233635,male,Sweetcorn,NA,white,red,blue,5.060705458666741,3.6925874739493256,2.8196552537469737,4.1603647363777,3.155187538757575,4,2,heads,O+,Milton,948,0.5700000000000001,0.16000000000000003,0.2699999999999999
1973-11-17,Sat,42,37.85051612173776,male,Waffles,NA,white,brown,blue,3.987655797724415,3.31590275027482,3.279976184162476,3.4331187396749483,3.4895021381632754,3,1,tails,O+,Thurston,91,0.26,0.43,0.31000000000000005
1992-01-08,Wed,24,32.96159806482207,male,Cheddar cheese,NA,hispanic,brown,brown,4.590974525354378,4.5374822300345885,3.7531382861156968,4.7730710638594855,3.0142106996935363,2,5,heads,A+,Reginold,729,0.32,0.28,0.39999999999999997
1987-10-10,Sat,28,18.186772877315782,male,Artichokes,NA,black,black,brown,3.003112146236666,4.313415011080494,3.4293454034922357,3.705829018652724,2.6902610726688745,2,2,tails,B+,Thurmond,132,0.11000000000000007,0.37,0.5199999999999999
1978-01-27,Fri,38,32.32743533312116,female,Banana,NA,white,light brown,brown,5.01515097124875,4.197416212247329,4.0651184089063035,3.0492734269140858,2.2130570067759012,5,2,heads,O+,Rhiannon,343,0.59,0.4,0.010000000000000009
1994-04-28,Thurs,22,27.27204036666708,male,Oysters,NA,white,light brown,blue,4.363278840358365,3.4477579172327975,2.5221369355645384,3.8426921673601293,3.6175432025153094,6,7,tails,O+,Ramsey,133,0.11000000000000007,0.52,0.3699999999999999
1977-05-28,Sat,39,33.83983446489482,male,Apples,NA,white,blond,hazel,3.6124362013344964,4.057150469163368,4.171813355925855,4.6000967732511135,4.032768024592635,5,6,heads,O+,Vimal,916,0.33999999999999997,0.21000000000000008,0.44999999999999996
1985-12-07,Sat,30,16.432736592490503,male,Pancakes,NA,white,brown,green,4.51020994845402,3.526376071620655,3.771412193835162,3.238572357989271,3.556896361254607,3,5,tails,O+,Jordan,206,0.01,0.32999999999999996,0.66
1989-05-13,Sat,27,20.65958802296808,male,Grapes,NA,white,blond,light blue,4.18320777071846,4.034294307808496,2.69944426391111,2.8600243256966937,2.37213671803222,7,1,heads,O+,Gordan,846,0.05,0.44999999999999996,0.5
1999-01-31,Sun,17,25.207850876567882,male,Chicken,NA,white,brown,blue,3.567987269131439,2.4759167316642063,2.8685081842247677,4.016639727474711,2.646810764493338,2,4,tails,O+,Trayvon,611,0.4,0.45,0.15000000000000002
1991-04-06,Sat,25,25.453461423083144,female,Donuts,NA,white,brown,green,3.953062553822886,4.639522836251322,2.6881222528980224,4.411859795221924,2.2490062571506924,3,6,heads,O-,Sharin,835,0.6,0.22000000000000008,0.17999999999999994
1995-05-31,Wed,21,24.857448757223327,male,Mushrooms,NA,white,brown,brown,3.1278222197080954,2.57461353372591,3.4168454743293544,3.915098176441308,4.698751249448467,3,3,tails,A-,Asher,443,0.41,0.3,0.29
1975-08-30,Sat,40,20.93334302358273,male,Sweetcorn,NA,black,black,brown,4.356090711309151,4.116508148726433,2.8332483094186833,4.389341147688265,2.83707571990083,1,4,heads,A+,Rosco,357,0.56,0.28,0.15999999999999992
1974-12-04,Wed,41,30.921315484446634,male,Soup,NA,hispanic,black,brown,3.3947963707279403,3.443112604438958,4.121682444335458,5.158154468692626,3.828616141394554,2,1,tails,O+,Giacomo,984,0.05000000000000002,0.8300000000000001,0.11999999999999991
1966-03-17,Thurs,50,16.163630178677504,male,Watermelon,NA,black,black,brown,4.261386301253269,5.0857854382819045,3.975455248841294,4.809378968028873,2.6889075595895107,5,2,heads,AB+,Foster,173,0.19,0.71,0.10000000000000003
1965-10-25,Mon,50,30.413610830928832,female,Halibut,NA,white,light brown,brown,3.8820566670822294,4.19732269090044,3.2869646004740716,4.197231245169871,3.0495449256195992,3,3,heads,A-,Keyaira,883,0.4,0.20000000000000007,0.3999999999999999
1971-03-07,Sun,45,22.116441349257247,male,Steak,NA,white,brown,blue,3.834760329674554,3.3852922894357502,2.3941159260901435,3.4389004990329637,1.7888950520935258,5,4,tails,A+,Derryl,775,0.0200000000000001,0.33999999999999997,0.6399999999999999
1967-12-16,Sat,48,18.75138209624688,male,Asparagus,NA,white,light brown,green,3.5199682156605507,4.1375009889758845,3.3099539851356092,3.9053704969526817,3.1830930075461663,6,2,tails,O+,Chintan,105,0.15,0.54,0.30999999999999994
1964-04-16,Thurs,52,30.174567379059447,male,Bacon,NA,hispanic,brown,brown,2.849508976982084,2.0468979379088843,2.8629068446423114,4.231480350749483,1.9776229181309455,7,3,tails,A+,Marquell,676,0.41,0.32,0.26999999999999996
1978-11-11,Sat,37,17.73358896148106,male,Chicken,NA,black,black,brown,3.6177064535445265,4.650708933156548,4.158757747718457,4.659150560160657,4.3260036095645376,2,2,tails,O+,Recardo,348,0.35,0.52,0.13
1990-02-14,Wed,26,29.17275811769593,male,Mashed potatoes,NA,hispanic,black,brown,5.491804101830487,3.158577096668933,4.689608792758463,4.178249730200938,2.204602310168962,6,4,tails,AB+,Connor,829,0.04000000000000001,0.8799999999999999,0.0800000000000001
